function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x6f91f0f9ce8003b203247aa70d78a3c3a0dab630/CooldownDecreaseEffect.sol:Ownable:onlyOwner(),0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),5,5,1
"  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
","	modifier ownerDoesNotExist(address _owner) {
		require(!isOwner[_owner]);
		_;
	}
",0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),0x0a9a88059c8d54af3d466020af987e98d4024219/BrokerInt.sol:MultiOwnable:ownerDoesNotExist(address),2,2,0
"  modifier hasMintPermission() {
    require(msg.sender == owner);
    _;
  }
","  modifier canTransfer() {
    if(!released)
      require(msg.sender == crowdsaleAgent);
    _;
  }
",0x7d3d1185ac96a0e5b5260511a73a9e1695d7eae7/HabibiCrowdsale.sol:MintableToken:hasMintPermission(),0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:canTransfer(),1,1,0
"    function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","	function burn(uint256 _value) public returns (bool success) {
	    if (logic.burn(msg.sender, _value) == true) {
	        emit Burn(msg.sender, _value);
	        return true;
	    }
	}
","0x2a47794f5abd0073fdb499a56321013e027153eb/WubCoin.sol:ERC20CompatibleToken:decreaseApproval(address,uint256)",0x6fc22d1f6852af2bcea6cb749033ccb6b4d3177a/BitSTDView.sol:BitSTDView:burn(uint256),1,1,0
"    function TTC()
        public {
        owner = msg.sender;
    }
","    function CappedToken(uint256 _cap) public {
        require(_cap > 0);
        cap = _cap;
    }
",0x2c80d54416625c3519d5de14528d92f25d03d433/TTC.sol:TTC:TTC(),0x4b04633ee658d83a24a91e3a1b244221800d89b4/RiskToken.sol:CappedToken:CappedToken(uint256),1,1,0
"    function () payable public {
        require(msg.value > 0);
        require(now > startDate);
        require(now < endDate);
        uint amount = msg.value * price;
        tokenReward.transfer(msg.sender, amount);
        FundTransfer(msg.sender, amount, true);
        owner.transfer(msg.value);
    }
","    function () public {
        revert();
    }
",0x6cd89d29da558f857d99c79ade6f94cbcbe319b8/KYRCrowdsale.sol:KYRCrowdsale:fallback(),0x0ee6071bc209c19161f6d17f8597d762b4d30806/CFL.sol:CFL:fallback(),1,1,0
"    function Corethum() public {
        owner = msg.sender;
        balances[msg.sender] = totalSupply;
    }
","    function CoinmakeToken() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
        emit Transfer(address(0), msg.sender, totalSupply);
    }
",0x3e664e6625222d06dbd27c424d9f6a553eff6d7d/Corethum.sol:Corethum:Corethum(),0x7b93140e83c74595c8fd1270dbf71a134f2a32c0/CoinmakeToken.sol:CoinmakeToken:CoinmakeToken(),1,1,0
"  function Destructible() public payable { }
","    function KUWAIT() {
        totalSupply = 1000000000;
        symbol = 'KW';
        owner = 0xede7a9430a42eb28394bf78fc8533eeba7dfebb3;
        balances[owner] = totalSupply;
        decimals = 0;
    }
",0x4c1ef44b89fdadaea76a6a8004a1b7a5b6a7f603/SMRTCoin.sol:Destructible:Destructible(),0x0f56feCEA925647587131e91ed258ad3FF0fcF48/KUWAIT.sol:KUWAIT:KUWAIT(),1,1,0
"	function NeoWorldCash() public {
		symbol = ""NASH"";
		name = ""NEOWORLD CASH"";
		decimals = 18;
		totalSupply = 100000000000 * 10**uint(decimals);
		balances[msg.sender] = totalSupply;
		emit Transfer(address(0), msg.sender, totalSupply);
	}
","    function CooinToken() {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
",0x0a255f700b16c0acf5673565c757b94fb38b27f2/NeoWorldCash.sol:NeoWorldCash:NeoWorldCash(),0x5a758e5a34e5c9258198b2b6d186a92056ae0b19/CooinToken.sol:CooinToken:CooinToken(),1,1,0
"    function () public payable {
        revert();
    }
","    function () public payable {
        revert();
    }
",0x1d47272ff4f1a2b119134e933cf973c40b7d67c0/FutureCoin.sol:FutureCoin:fallback(),0x6A5cc07F2d61E3480b0CD80d2f9246b35f2109F4/VirtualRealityChain.sol:VirtualRealityChain:fallback(),5,5,1
"    modifier validAddress(address _address) {
        require(_address != 0x0);
        _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:validAddress(address),0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),2,2,0
"    function getNow() constant returns (uint result){        
       return now;
    } 
","	function burn(uint256 _value) public returns (bool success) {
	    if (logic.burn(msg.sender, _value) == true) {
	        emit Burn(msg.sender, _value);
	        return true;
	    }
	}
",0x1c3c643f49be262c3040e917e7d2299b9bc081a1/EventInfo.sol:EventInfo:getNow(),0x6fc22d1f6852af2bcea6cb749033ccb6b4d3177a/BitSTDView.sol:BitSTDView:burn(uint256),1,1,0
"    function freezeAccount(address target, bool B) private {
        frozenAccount[target] = B;
        FrozenFunds(target, B);
    }
","    function getBalance() view public returns (uint) {
        return this.balance;
    }
","0x0B117cd026EeC3af86eBEdA40B6b25eED1662E60/UBlockChain.sol:UBlockChain:freezeAccount(address,bool)",0x3ac0d29eaf16eb423e07387274a05a1e16a8472b/LuckyNumber.sol:LuckyNumber:getBalance(),1,1,0
"    function () payable external {
        // Abort if not in Funding Active state.
        // The checks are split (instead of using or operator) because it is
        // cheaper this way.
        if (!funding) revert();
        
        // Do not allow creating 0 or more than the cap tokens.
        if (msg.value == 0) revert();
        
        var numTokens = msg.value * (1000.0/totalTokens);
        totalTokens += numTokens;

        // Assign new tokens to the sender
        balances[msg.sender] += numTokens;

        // Log token creation event
        Transfer(0, msg.sender, numTokens);
    }
","    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
",0x2Bf36e414C52a9fd81E21a0aB5742DCE750389D3/BankExToken.sol:BankExToken:fallback(),0x7a835d90800b6f4c17742cb56711c83c487cde56/AnesthesiaChain.sol:AnesthesiaChain:fallback(),1,1,0
"	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
","    constructor() public {
        balances[msg.sender] = _totalSupply;
        owner = msg.sender;

        emit Transfer(address(0), msg.sender, _totalSupply);
    }
",0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),0x1e66f8bf4e95d61cfac0f98d9d6c0ffa23e360e5/MamaToken.sol:MamaToken:constructor(),1,1,0
"    constructor () public {
        initialized      = false;
        norsefirePrice   = 0.1 ether;
        currentNorsefire = 0x1337eaD98EaDcE2E04B1cfBf57E111479854D29A;
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
",0x7c0f10bc53c0958e0edccef87a088f52c55843db/CloneFarmFarmer.sol:CloneFarmFarmer:constructor(),"0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x4d69a676983b3873ba04aa5bac89aa1824f09302/PPTL_PrivateCrowdsale.sol:SafeMath:sub(uint256,uint256)","0x1a5d62355fdf317877c45f47da357f1ed64e4d61/LizaGo.sol:StandardToken:allowance(address,address)",1,1,0
"        function Ownable() {
            owner = msg.sender;
        }
","    function CappedToken(uint256 _cap) public {
        require(_cap > 0);
        cap = _cap;
    }
",0x4c416637c613d32a092190b6521b6fc3fc5f67fc/WhiteWallToken.sol:Ownable:Ownable(),0x4b04633ee658d83a24a91e3a1b244221800d89b4/RiskToken.sol:CappedToken:CappedToken(uint256),1,1,0
"  function Ownable() public {
    owner = msg.sender;
  }
","	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
",0x8bbf5582abdbdde89534cb6c4924c8d4e25a566b/ALT1Token.sol:Ownable:Ownable(),0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),1,1,0
"    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
","  function manualTransfer(address _to, uint _valueUSD) public saleIsOn isUnderHardCap onlyOwnerOrManager {
    uint256 centValue = _valueUSD * 100;
    uint256 tokensAmount = getTokenAmount(centValue);
    centRaised = centRaised.add(centValue);
    token.mint(_to, tokensAmount);
    balancesInCent[_to] = balancesInCent[_to].add(centValue);
  }
",0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d/AEToken.sol:StandardToken:balanceOf(address),"0x4dfc56b2613729878aa0a49c928fb41af62ccbef/PreICO.sol:PreICO:manualTransfer(address,uint256)",1,1,0
"  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
","  modifier whenNotPaused() {
    require(!paused);
    _;
  }
",0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),0x2e68bb08a8594eef7de8b7700c6d3df7a287c136/ModulumTokenICO.sol:Pausable:whenNotPaused(),2,2,0
"    modifier validAddress(address _address) {
        require(_address != 0x0);
        _;
    }
","    modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:validAddress(address),0x1afb62c205d00ddc204a1b0bed31bda417b33a6c/GREENECO.sol:Ownable:onlyOwner(),2,2,0
"  function transferOwnership(address newOwner) public onlyOwner {
    require(newOwner != address(0));
    emit OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
",0x1d86a854da490ff74dedc7abe281fb468f8c19ee/MultiVesting.sol:Ownable:transferOwnership(address),"0x1a5d62355fdf317877c45f47da357f1ed64e4d61/LizaGo.sol:StandardToken:allowance(address,address)",1,1,0
"                function transfer(address to, uint tokens) public returns (bool success) {
                    balances[msg.sender] = safeSub(balances[msg.sender], tokens);
                    balances[to] = safeAdd(balances[to], tokens);
                    emit Transfer(msg.sender, to, tokens);
                    return true;
                }
","    function safeDiv(uint a, uint b) public pure returns (uint c) {
        require(b > 0);
        c = a / b;
    }
","0x5fe8a4b8bf89077606aa8bbcb5ee131ae8dbf900/ADZbuzzCommunityToken.sol:ADZbuzzCommunityToken:transfer(address,uint256)","0x5AC27b3f04e192435535262eE03582B8f003d1F4/SpeedJump.sol:SafeMath:safeDiv(uint256,uint256)",1,1,0
"    constructor () public {
        initialized      = false;
        norsefirePrice   = 0.1 ether;
        currentNorsefire = 0x1337eaD98EaDcE2E04B1cfBf57E111479854D29A;
    }
","  function Ownable() {
    owner = msg.sender;
  }
",0x7c0f10bc53c0958e0edccef87a088f52c55843db/CloneFarmFarmer.sol:CloneFarmFarmer:constructor(),0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2/EthearnalRepToken.sol:Ownable:Ownable(),1,1,0
"  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
","  modifier canTransfer(uint256 _tokenId) {
    require(isApprovedOrOwner(msg.sender, _tokenId));
    _;
  }
",0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),0x7f737b66921d18b008dc9c3a9b933a3bf559f1bc/InterfaceToken.sol:ERC721BasicToken:canTransfer(uint256),2,2,0
"  modifier onlyDealers() {
    require(dealership[msg.sender]);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x2b500267335f75d456f1ddd651e638159b516789/EverFountainBountyTicket.sol:Distributable:onlyDealers(),0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),2,2,0
"    function()
        public
        payable
    {
        owner.transfer(this.balance);
        Message(""Thanks for your donation."");
    }
","    function () public {
    }
",0x4fee2d21aaca705b70f86db48fe4b166482f7700/JUST.sol:JUST:fallback(),0x0acc728ad6eb4908b751bef96b4c308b5e9948b4/Admined.sol:DeveryPresaleWhitelist:fallback(),1,1,0
"    function owned() {
        owner = msg.sender;
    }
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
",0x6f7ad850ef94320cb88f5ae66e5eb8244e81c949/x32323.sol:owned:owned(),0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"    modifier onlyWhenTokenSaleAddrNotSet() {
        require(tokenSaleAddr == address(0x0));
        _;
    }
","    modifier onlyPayloadSize(uint size) {
        require(msg.data.length >= size + 4);
        _;
    }
",0x4dc9268e6b0b0e91a107b8fe93378612feb77285/CloudbricSale.sol:Cloudbric:onlyWhenTokenSaleAddrNotSet(),0x7d446f1eb4aaeb2bad37ca372db49a7667ddc2fb/ZIC_Token.sol:ZIC_Token:onlyPayloadSize(uint256),2,2,0
"    function getLockAmount(address _addr) external view returns (uint256) {
        return lockAmounts[_addr];
    }
","  function transferOwnership(address newOwner) public onlyOwner {
    require(newOwner != address(0));
    emit OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
",0x0eb4c120c280d20ed01d897a4a6c1e232029e13d/TokenLockDistribute.sol:TokenLock:getLockAmount(address),0x1d86a854da490ff74dedc7abe281fb468f8c19ee/MultiVesting.sol:Ownable:transferOwnership(address),1,1,0
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        require((_value == 0) || (allowed[msg.sender][_spender] == 0));
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function safeDiv(uint a, uint b) public pure returns (uint c) {
        require(b > 0);
        c = a / b;
    }
","0x7d9ba2e091352fc7546107cf4c3e4ef6a63c29d4/IMEIM.sol:ERC20Token:approve(address,uint256)","0x5AC27b3f04e192435535262eE03582B8f003d1F4/SpeedJump.sol:SafeMath:safeDiv(uint256,uint256)",1,1,0
"  function transferOwnership(address newOwner) public onlyOwner {
    require(newOwner != address(0));
    emit OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
",0x1d86a854da490ff74dedc7abe281fb468f8c19ee/MultiVesting.sol:Ownable:transferOwnership(address),"0x8c2dc2971a5c899c8925a3cdb33ba0b662c87c06/WINR.sol:WINR:approveAndCall(address,uint256,bytes)",1,1,0
"    modifier onlyWhenTokenSaleAddrNotSet() {
        require(tokenSaleAddr == address(0x0));
        _;
    }
","  modifier whenNotPaused() {
    require(!paused);
    _;
  }
",0x4dc9268e6b0b0e91a107b8fe93378612feb77285/CloudbricSale.sol:Cloudbric:onlyWhenTokenSaleAddrNotSet(),0x2e68bb08a8594eef7de8b7700c6d3df7a287c136/ModulumTokenICO.sol:Pausable:whenNotPaused(),2,2,0
