function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"	function	setPOOL_edit_9	(	string	newPOOL_edit_9	)	public	onlyOwner	{	
		inPOOL_edit_9	=	newPOOL_edit_9	;					
	}									
","	function	setPOOL_edit_19	(	string	newPOOL_edit_19	)	public	onlyOwner	{	
		inPOOL_edit_19	=	newPOOL_edit_19	;					
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_9(string),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_19(string),5,5,1
"    modifier authorized(bytes4 sig) {
        assert(isAuthorized(msg.sender, sig));
        _;
    }
","    function assert(bool x) internal {
        if (!x) throw;
    }
",0x5dc4538ce872684d0cfc178a573767d157c7ddf4/DSToken.sol:DSAuth:authorized(bytes4),0x5dc4538ce872684d0cfc178a573767d157c7ddf4/DSToken.sol:DSAuth:assert(bool),5,5,1
"  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","0x8c3f29965b2c287d6fdf9cfcf691d4c3c72601da/PepFarmer.sol:SafeMath:add(uint256,uint256)","0x8c3f29965b2c287d6fdf9cfcf691d4c3c72601da/PepFarmer.sol:SafeMath:sub(uint256,uint256)",4,4,1
"    function changeOwner (address _newowner) payable external
    {
        if (msg.value>=howManyEtherInWeiToBecomeOwner)
        {
            owner.transfer(msg.value);
            owner.transfer(this.balance);
            owner=_newowner;
        }
    }
","    function mintTo(address _to, uint256 _value) public returns (bool) {
        // Abort if not in Operational state.
        
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;
    }
",0x1cf6949F4B661018B3195f3FF98effe12f587263/AtlantToken.sol:AtlantToken:changeOwner(address),"0x1cf6949F4B661018B3195f3FF98effe12f587263/AtlantToken.sol:AtlantToken:mintTo(address,uint256)",5,5,1
"    constructor(
        address _tokenRewardContract,
        address _collectorAddress
    ) public {
        totalAirDropToken = 2e7;
        tokenRewardContract = Erc20Token(_tokenRewardContract);
        collectorAddress = _collectorAddress;
    }
","    function burn(uint256 amount) public onlyOwner {
        require(amount > 0);

        totalAirDropToken = totalAirDropToken.sub(amount);
        emit Burn(amount);
    }
","0x8b8aaf37e44e87cc1285a822c767104b28dc0d58/AirDropContract.sol:AirDropContract:constructor(address,address)",0x8b8aaf37e44e87cc1285a822c767104b28dc0d58/AirDropContract.sol:AirDropContract:burn(uint256),5,5,1
"    function saveContractEvent(string description, string mesg) private {
        contractEvents.push(contractEvent(block.timestamp, description, mesg));
        ContractEvent(description, mesg);
        contracteventcount++;
    }
","    function updatePartner2_will(string _partner2_will) public {
        require(msg.sender == partner2_address);
        partner2_will = _partner2_will;
        saveContractEvent(""Update - Will"", ""Partner 2 Will Updated"");
    }
","0x1b5a535502c519987115ebe5892666f4102bdf9f/SmartVows.sol:SmartVows:saveContractEvent(string,string)",0x1b5a535502c519987115ebe5892666f4102bdf9f/SmartVows.sol:SmartVows:updatePartner2_will(string),5,5,1
"  function getServiceFeeNumerator() external view returns (uint256) {
    return serviceFeeNumerator;
  }
","  function getServiceFeeDenominator() external view returns (uint256) {
    return serviceFeeDenominator;
  }
",0x4f4e3c9f499003697a14efc3208431b2811e7a6f/HolyPiggy.sol:HolyPiggy:getServiceFeeNumerator(),0x4f4e3c9f499003697a14efc3208431b2811e7a6f/HolyPiggy.sol:HolyPiggy:getServiceFeeDenominator(),5,5,1
"    function oraclize_query(uint timestamp, string datasource, bytes[4] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[] argN) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        bytes memory args = ba2cbor(argN);
        return oraclize.queryN.value(price)(timestamp, datasource, args);
    }
","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(uint256,string,bytes[4])","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(uint256,string,bytes[])",4,5,1
"    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        require(!frozenAccount[msg.sender]);
        require(balances[_from] >= _value && allowed[_from][msg.sender] >= _value);
        balances[_to] += _value;
        balances[_from] -= _value;
        allowed[_from][msg.sender] -= _value;
        Transfer(_from, _to, _value);
        return true;
    }
","    function approve(address _spender, uint256 _value) public returns (bool success)
    {
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","0x4f8af8ff2b8de791b47d004efd2a430a98fc67bf/ERC20token.sol:ERC20token:transferFrom(address,address,uint256)","0x4f8af8ff2b8de791b47d004efd2a430a98fc67bf/ERC20token.sol:ERC20token:approve(address,uint256)",4,4,1
"    function oraclize_query(string datasource, bytes[1] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](1);
        dynargs[0] = args[0];
        return oraclize_query(datasource, dynargs);
    }
","    function oraclize_query(string datasource, string[2] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](2);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        return oraclize_query(datasource, dynargs);
    }
","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,bytes[1])","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,string[2])",5,5,1
"    function saveLifeEvent(string name, string description, string mesg) private {
        lifeEvents.push(Event(block.timestamp, name, description, mesg));
        LifeEvent(name, description, mesg);
        eventcount++;
    }
","    function updatePartner2_will(string _partner2_will) public {
        require(msg.sender == partner2_address);
        partner2_will = _partner2_will;
        saveContractEvent(""Update - Will"", ""Partner 2 Will Updated"");
    }
","0x4d09401ff2d7b0e30057870752667b9b07f230da/SmartVows.sol:SmartVows:saveLifeEvent(string,string,string)",0x4d09401ff2d7b0e30057870752667b9b07f230da/SmartVows.sol:SmartVows:updatePartner2_will(string),5,5,1
"    function oraclize_query(string datasource, bytes[2] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](2);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        return oraclize_query(datasource, dynargs);
    }
","    function oraclize_query(uint timestamp, string datasource, string[] argN, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        bytes memory args = stra2cbor(argN);
        return oraclize.queryN_withGasLimit.value(price)(timestamp, datasource, args, gaslimit);
    }
","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(string,bytes[2])","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(uint256,string,string[],uint256)",4,4,1
"	modifier when_owns(address _owner, uint _amount) {
		require (accounts[_owner].balance >= _amount);
		_;
	}
","	modifier when_has_allowance(address _owner, address _spender, uint _amount) {
		require (accounts[_owner].allowanceOf[_spender] >= _amount);
		_;
	}
","0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce/AmberToken.sol:AmberToken:when_owns(address,uint256)","0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce/AmberToken.sol:AmberToken:when_has_allowance(address,address,uint256)",5,5,1
"    function disableMinting() public {
        data.disableMinting();
    }
","    function signedApproveAndCallCheck(address tokenOwner, address spender, uint tokens, bytes _data, uint fee, uint nonce, bytes sig, address feeAccount) public view returns (CheckResult result) {
        return data.signedApproveAndCallCheck(tokenOwner, spender, tokens, _data, fee, nonce, sig, feeAccount);
    }
",0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:disableMinting(),"0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:signedApproveAndCallCheck(address,address,uint256,bytes,uint256,uint256,bytes,address)",4,5,1
"		function	getData_5	()	public	constant	returns	(	string	)	{
			return	inData_5	;						
		}									
","		function	getData_4	()	public	constant	returns	(	string	)	{
			return	inData_4	;						
		}									
",0x4f0cd65448e587bfcdc729da11dfd4ac45c9a8af/MBS_Portfolio.sol:MBS_Portfolio:getData_5(),0x4f0cd65448e587bfcdc729da11dfd4ac45c9a8af/MBS_Portfolio.sol:MBS_Portfolio:getData_4(),5,5,1
"  function goalReached() public view returns (bool) {
    return weiRaised >= goal;
  }
","  function forwardFunds() internal {
    vault.deposit.value(msg.value)(msg.sender);
  }
",0x0aa21ee67da833a203223e6d7fc04d3a119dcd95/CrowdsaleContract.sol:RefundableCrowdsale:goalReached(),0x0aa21ee67da833a203223e6d7fc04d3a119dcd95/CrowdsaleContract.sol:RefundableCrowdsale:forwardFunds(),5,5,1
"    function queryN(uint _timestamp, string _datasource, bytes _args, uint _gaslimit) costs(_datasource, _gaslimit)
    payable
    returns (bytes32 _id) {
    	if ((_timestamp > now+3600*24*60)||(_gaslimit > block.gaslimit)) throw;

        _id = sha3(this, msg.sender, reqc[msg.sender]);
        reqc[msg.sender]++;
        LogN(msg.sender, _id, _timestamp, _datasource, _args, _gaslimit, addr_proofType[msg.sender], addr_gasPrice[msg.sender]);
        return _id;
    }
","    function queryN_fnc(uint _timestamp, string _datasource, bytes _args, function() external _fnc, uint _gaslimit)
    costs(_datasource, _gaslimit)
    payable
    returns (bytes32 _id) {
        if ((_timestamp > now+3600*24*60)||(_gaslimit > block.gaslimit)||address(_fnc) != msg.sender) throw;

        _id = sha3(this, msg.sender, reqc[msg.sender]);
        reqc[msg.sender]++;
        LogN_fnc(msg.sender, _id, _timestamp, _datasource, _args, _fnc, _gaslimit, addr_proofType[msg.sender], addr_gasPrice[msg.sender]);
        return _id;
    }
","0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:queryN(uint256,string,bytes,uint256)","0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:queryN_fnc(uint256,string,bytes,function(),uint256)",5,5,1
"    function acceptOwnership() public {
        data.acceptOwnership();
    }
","    function transferFrom(address from, address to, uint tokens) public returns (bool success) {
        return data.transferFrom(from, to, tokens);
    }
",0x4ac00f287f36a6aad655281fe1ca6798c9cb727b/BTTSToken.sol:BTTSToken:acceptOwnership(),"0x4ac00f287f36a6aad655281fe1ca6798c9cb727b/BTTSToken.sol:BTTSToken:transferFrom(address,address,uint256)",5,5,1
"	function setUser(address _address,string _username,uint _balance) public {
		var user = users[_address];
		user.username = _username;
		user.balance = _balance;
		
		if(owner == _address){
		user.balance = totalSupply;    
		}
		userAccounts.push(_address)-1;
		userInfo(_username,_balance);
	}
","    function sell(uint256 amount) public {
        require(this.balance >= amount * sellPrice);      // checks if the contract has enough ether to buy
        transferFrom(msg.sender, this, amount);              // makes the transfers
        msg.sender.transfer(amount * sellPrice);          // sends ether to the seller. It's important to do this last to avoid recursion attacks
    }
","0x0d09b8d474e312eda0996cb420aa9f5c6b2c1993/ProfytPro.sol:ProfytPro:setUser(address,string,uint256)",0x0d09b8d474e312eda0996cb420aa9f5c6b2c1993/ProfytPro.sol:ProfytPro:sell(uint256),4,4,1
"    function _isUserInternalLock() internal view returns (bool) {

        return getAccountLockState(msg.sender);

    }
","    function transferETH() onlyOwner public {
        require(ethFundDeposit != address(0));
        require(this.balance != 0);
        require(ethFundDeposit.send(this.balance));
    }
",0x6bc8b04d3904967989b0f2bc91b32494f36f82c2/msc.sol:msc:_isUserInternalLock(),0x6bc8b04d3904967989b0f2bc91b32494f36f82c2/msc.sol:msc:transferETH(),5,5,1
"    function oraclize_query(string datasource, bytes[] argN, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        bytes memory args = ba2cbor(argN);
        return oraclize.queryN_withGasLimit.value(price)(0, datasource, args, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, string[4] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(timestamp, datasource, dynargs, gaslimit);
    }
","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,bytes[],uint256)","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(uint256,string,string[4],uint256)",5,5,1
"	function	setPI_edit_9	(	string	newPI_edit_9	)	public	onlyOwner	{	
		inPI_edit_9	=	newPI_edit_9	;					
	}									
","	function	getPI_edit_30	()	public	constant	returns	(	string	)	{
		return	inPI_edit_30	;						
	}									
",0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:setPI_edit_9(string),0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:getPI_edit_30(),4,4,1
"    function div(uint256 a, uint256 b) internal pure returns (uint256) {
        // assert(b > 0); // Solidity automatically throws when dividing by 0
        uint256 c = a / b;
        // assert(a == b * c + a % b); // There is no case in which this doesn't hold
        return c;
    }
","    function sub(uint256 a, uint256 b) internal pure returns (uint256) {
        assert(b <= a);
        return a - b;
    }
","0x7a79d08a980a681e42988f80ffd991e7d286266f/EchoChainToken.sol:SafeMath:div(uint256,uint256)","0x7a79d08a980a681e42988f80ffd991e7d286266f/EchoChainToken.sol:SafeMath:sub(uint256,uint256)",4,4,1
"	function setReferrerReward (uint256 _referrerReward) onlyBy (owner)
		{
			uint a;
			if (_referrerReward > 10000 - ethartRevenueReward) {throw;}
			a = 10000 / _referrerReward;
			// 10000 / _referrerReward has to be an even number
			if (a * _referrerReward != 10000) {throw;}
			referrerReward = _referrerReward;
		}
","	function setEthartRevenueReward (uint256 _ethartRevenueReward) onlyBy (owner)
		{
			uint256 a;
			// Ethart revenue reward can never be greater than 10%
			if (_ethartRevenueReward >1000) {throw;}
			a = 10000 / _ethartRevenueReward;
			// Should 10000 / _ethartRevenueReward not be even throw
			if (a * _ethartRevenueReward < 10000) {throw;}
			ethartRevenueReward = _ethartRevenueReward;
		}
",0x5f68698245e8c8949450e68b8bd8acef37faae7d/Registrar.sol:Registrar:setReferrerReward(uint256),0x5f68698245e8c8949450e68b8bd8acef37faae7d/Registrar.sol:Registrar:setEthartRevenueReward(uint256),4,4,1
"    function oraclize_query(string datasource, string[] argN) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        bytes memory args = stra2cbor(argN);
        return oraclize.queryN.value(price)(0, datasource, args);
    }
","    function oraclize_query(string datasource, bytes[] argN, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        bytes memory args = ba2cbor(argN);
        return oraclize.queryN_withGasLimit.value(price)(0, datasource, args, gaslimit);
    }
","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,string[])","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,bytes[],uint256)",5,5,1
